Timestamp;Scope;Parameter;Measurement (µs);Any Flag;Fault A Flag;Fault B Flag;Temperature;Humidity
2024-10-22 11:14:35.653;Scope_2_TOP_CH;P6;4.751296;0;0;0;25.0;45.0
2024-10-22 11:14:35.693;Scope_2_TOP_CH;P6;2.420045;0;0;0;25.0;45.0
2024-10-22 11:14:35.693;Scope_2_TOP_CH;P7;17.64627;0;0;0;25.0;45.0
2024-10-22 11:14:35.803;Scope_2_TOP_CH;P6;4.740796;0;0;0;25.0;45.0
2024-10-22 11:14:35.803;Scope_2_TOP_CH;P7;18.256042;0;0;0;25.0;45.0
2024-10-22 11:14:35.916;Scope_2_TOP_CH;P6;4.755492;0;0;0;25.0;45.0
2024-10-22 11:14:36.036;Scope_2_TOP_CH;P6;4.768248;0;0;0;25.0;45.0
2024-10-22 11:14:36.146;Scope_2_TOP_CH;P6;4.714463;0;0;0;25.0;45.0
2024-10-22 11:14:36.266;Scope_2_TOP_CH;P6;4.741818;0;0;0;25.0;45.0
2024-10-22 11:14:36.446;Scope_2_TOP_CH;P6;4.749845;0;0;0;25.0;45.0
2024-10-22 11:14:36.566;Scope_2_TOP_CH;P6;4.7794;0;0;0;25.0;45.0
2024-10-22 11:14:36.676;Scope_2_TOP_CH;P6;4.736864;0;0;0;25.0;45.0
2024-10-22 11:14:36.676;Scope_2_TOP_CH;P7;18.845932;0;0;0;25.0;45.0
2024-10-22 11:14:36.796;Scope_2_TOP_CH;P6;4.743292;0;0;0;25.0;45.0
2024-10-22 11:14:36.906;Scope_2_TOP_CH;P6;2.40725;0;0;0;25.0;45.0
2024-10-22 11:14:36.906;Scope_2_TOP_CH;P7;21.308892;0;0;0;25.0;45.0
2024-10-22 11:14:37.026;Scope_2_TOP_CH;P6;4.754283;0;0;0;25.0;45.0
2024-10-22 11:14:37.136;Scope_2_TOP_CH;P6;4.76125;0;0;0;25.0;45.0
2024-10-22 11:14:37.256;Scope_2_TOP_CH;P6;4.730986;0;0;0;25.0;45.0
2024-10-22 11:14:37.366;Scope_2_TOP_CH;P6;4.7888;0;0;0;25.0;45.0
2024-10-22 11:14:37.476;Scope_2_TOP_CH;P6;4.75638;0;0;0;25.0;45.0
2024-10-22 11:14:37.596;Scope_2_TOP_CH;P6;2.481667;0;0;0;25.0;45.0
2024-10-22 11:14:37.786;Scope_2_TOP_CH;P6;4.735197;0;0;0;25.0;45.0
2024-10-22 11:14:37.896;Scope_2_TOP_CH;P6;4.767964;0;0;0;25.0;45.0
2024-10-22 11:14:38.015;Scope_2_TOP_CH;P6;4.777593;0;0;0;25.0;45.0
2024-10-22 11:14:38.125;Scope_2_TOP_CH;P6;4.798874;0;0;0;25.0;45.0
2024-10-22 11:14:38.235;Scope_2_TOP_CH;P6;4.774725;0;0;0;25.0;45.0
2024-10-22 11:14:38.345;Scope_2_TOP_CH;P6;4.761369;0;0;0;25.0;45.0
2024-10-22 11:14:38.465;Scope_2_TOP_CH;P6;4.803556;0;0;0;25.0;45.0
2024-10-22 11:14:38.585;Scope_2_TOP_CH;P6;4.710147;0;0;0;25.0;45.0
2024-10-22 11:14:38.695;Scope_2_TOP_CH;P6;4.768119;0;0;0;25.0;45.0
2024-10-22 11:14:38.805;Scope_2_TOP_CH;P6;9.54322;0;0;0;25.0;45.0
2024-10-22 11:14:38.995;Scope_2_TOP_CH;P6;4.732395;0;0;0;25.0;45.0
2024-10-22 11:14:39.115;Scope_2_TOP_CH;P6;4.763054;0;0;0;25.0;45.0
2024-10-22 11:14:39.225;Scope_2_TOP_CH;P6;4.738275;0;0;0;25.0;45.0
2024-10-22 11:14:39.345;Scope_2_TOP_CH;P6;4.756156;0;0;0;25.0;45.0
2024-10-22 11:14:39.455;Scope_2_TOP_CH;P6;4.742457;0;0;0;25.0;45.0
2024-10-22 11:14:39.575;Scope_2_TOP_CH;P6;4.75163;0;0;0;25.0;45.0
2024-10-22 11:14:39.685;Scope_2_TOP_CH;P6;4.742308;0;0;0;25.0;45.0
2024-10-22 11:14:39.805;Scope_2_TOP_CH;P6;4.753333;0;0;0;25.0;45.0
2024-10-22 11:14:39.805;Scope_2_TOP_CH;P7;15.852171;0;0;0;25.0;45.0
2024-10-22 11:14:39.915;Scope_2_TOP_CH;P6;4.752216;0;0;0;25.0;45.0
2024-10-22 11:14:40.025;Scope_2_TOP_CH;P6;4.757988;0;0;0;25.0;45.0
2024-10-22 11:14:40.145;Scope_2_TOP_CH;P6;4.700532;0;0;0;25.0;45.0
2024-10-22 11:14:40.145;Scope_2_TOP_CH;P7;15.076624;0;0;0;25.0;45.0
2024-10-22 11:14:40.335;Scope_2_TOP_CH;P6;4.729471;0;0;0;25.0;45.0
2024-10-22 11:14:40.445;Scope_2_TOP_CH;P6;4.753889;0;0;0;25.0;45.0
2024-10-22 11:14:40.565;Scope_2_TOP_CH;P6;4.774704;0;0;0;25.0;45.0
2024-10-22 11:14:40.565;Scope_2_TOP_CH;P7;20.603723;0;0;0;25.0;45.0
2024-10-22 11:14:40.675;Scope_2_TOP_CH;P6;4.753654;0;0;0;25.0;45.0
2024-10-22 11:14:40.785;Scope_2_TOP_CH;P6;4.766793;0;0;0;25.0;45.0
2024-10-22 11:14:40.898;Scope_2_TOP_CH;P6;4.707645;0;0;0;25.0;45.0
2024-10-22 11:14:41.018;Scope_2_TOP_CH;P6;4.728654;0;0;0;25.0;45.0
2024-10-22 11:14:41.128;Scope_2_TOP_CH;P6;4.752478;0;0;0;25.0;45.0
2024-10-22 11:14:41.238;Scope_2_TOP_CH;P6;4.754167;0;0;0;25.0;45.0
2024-10-22 11:14:41.358;Scope_2_TOP_CH;P6;4.742122;0;0;0;25.0;45.0
2024-10-22 11:14:41.467;Scope_2_TOP_CH;P6;4.750676;0;0;0;25.0;45.0
2024-10-22 11:14:41.467;Scope_2_TOP_CH;P7;15.191168;0;0;0;25.0;45.0
2024-10-22 11:14:41.657;Scope_2_TOP_CH;P6;4.717464;0;0;0;25.0;45.0
2024-10-22 11:14:41.657;Scope_2_TOP_CH;P7;10.389423;0;0;0;25.0;45.0
2024-10-22 11:14:41.777;Scope_2_TOP_CH;P6;4.743655;0;0;0;25.0;45.0
2024-10-22 11:14:41.887;Scope_2_TOP_CH;P6;4.765514;0;0;0;25.0;45.0
2024-10-22 11:14:41.997;Scope_2_TOP_CH;P6;4.718371;0;0;0;25.0;45.0
2024-10-22 11:14:42.117;Scope_2_TOP_CH;P6;4.77622;0;0;0;25.0;45.0
2024-10-22 11:14:42.237;Scope_2_TOP_CH;P6;4.755556;0;0;0;25.0;45.0
2024-10-22 11:14:42.347;Scope_2_TOP_CH;P6;4.760035;0;0;0;25.0;45.0
2024-10-22 11:14:42.347;Scope_2_TOP_CH;P7;18.813569;0;0;0;25.0;45.0
2024-10-22 11:14:42.467;Scope_2_TOP_CH;P6;4.730843;0;0;0;25.0;45.0
2024-10-22 11:14:42.467;Scope_2_TOP_CH;P7;17.203623;0;0;0;25.0;45.0
2024-10-22 11:14:42.587;Scope_2_TOP_CH;P6;4.755722;0;0;0;25.0;45.0
2024-10-22 11:14:42.697;Scope_2_TOP_CH;P6;4.76;0;0;0;25.0;45.0
2024-10-22 11:14:42.887;Scope_2_TOP_CH;P6;4.746626;0;0;0;25.0;45.0
2024-10-22 11:14:42.887;Scope_2_TOP_CH;P7;11.869309;0;0;0;25.0;45.0
2024-10-22 11:14:42.927;Scope_2_TOP_CH;P6;4.730907;0;0;0;25.0;45.0
2024-10-22 11:14:43.117;Scope_2_TOP_CH;P6;4.744924;0;0;0;25.0;45.0
2024-10-22 11:14:43.117;Scope_2_TOP_CH;P7;11.7258;0;0;0;25.0;45.0
2024-10-22 11:14:43.227;Scope_2_TOP_CH;P6;4.721786;0;0;0;25.0;45.0
2024-10-22 11:14:43.227;Scope_2_TOP_CH;P7;14.952862;0;0;0;25.0;45.0
2024-10-22 11:14:43.347;Scope_2_TOP_CH;P6;4.737262;0;0;0;25.0;45.0
2024-10-22 11:14:43.467;Scope_2_TOP_CH;P6;4.771904;0;0;0;25.0;45.0
2024-10-22 11:14:43.577;Scope_2_TOP_CH;P6;4.745007;0;0;0;25.0;45.0
2024-10-22 11:14:43.687;Scope_2_TOP_CH;P6;4.749976;0;0;0;25.0;45.0
2024-10-22 11:14:43.687;Scope_2_TOP_CH;P7;15.192139;0;0;0;25.0;45.0
2024-10-22 11:14:43.797;Scope_2_TOP_CH;P6;4.751503;0;0;0;25.0;45.0
2024-10-22 11:14:43.917;Scope_2_TOP_CH;P6;4.828765;0;0;0;25.0;45.0
2024-10-22 11:14:44.097;Scope_2_TOP_CH;P6;2.423872;0;0;0;25.0;45.0
2024-10-22 11:14:44.097;Scope_2_TOP_CH;P7;19.770917;0;0;0;25.0;45.0
2024-10-22 11:14:44.217;Scope_2_TOP_CH;P6;2.323941;0;0;0;25.0;45.0
2024-10-22 11:14:44.337;Scope_2_TOP_CH;P6;4.7595;0;0;0;25.0;45.0
2024-10-22 11:14:44.446;Scope_2_TOP_CH;P6;4.739196;0;0;0;25.0;45.0
2024-10-22 11:14:44.556;Scope_2_TOP_CH;P6;4.701044;0;0;0;25.0;45.0
2024-10-22 11:14:44.556;Scope_2_TOP_CH;P7;18.635249;0;0;0;25.0;45.0
2024-10-22 11:14:44.676;Scope_2_TOP_CH;P6;4.750819;0;0;0;25.0;45.0
2024-10-22 11:14:44.786;Scope_2_TOP_CH;P6;4.761189;0;0;0;25.0;45.0
2024-10-22 11:14:44.906;Scope_2_TOP_CH;P6;4.737805;0;0;0;25.0;45.0
2024-10-22 11:14:45.016;Scope_2_TOP_CH;P6;4.778029;0;0;0;25.0;45.0
2024-10-22 11:14:45.136;Scope_2_TOP_CH;P6;4.710582;0;0;0;25.0;45.0
2024-10-22 11:14:45.136;Scope_2_TOP_CH;P7;10.847846;0;0;0;25.0;45.0
2024-10-22 11:14:45.256;Scope_2_TOP_CH;P6;4.707115;0;0;0;25.0;45.0
2024-10-22 11:14:45.256;Scope_2_TOP_CH;P7;17.077778;0;0;0;25.0;45.0
2024-10-22 11:14:45.366;Scope_2_TOP_CH;P6;4.730537;0;0;0;25.0;45.0
2024-10-22 11:14:45.476;Scope_2_TOP_CH;P6;2.436676;0;0;0;25.0;45.0
2024-10-22 11:14:45.596;Scope_2_TOP_CH;P6;4.774327;0;0;0;25.0;45.0
2024-10-22 11:14:45.706;Scope_2_TOP_CH;P6;4.731131;0;0;0;25.0;45.0
2024-10-22 11:14:45.896;Scope_2_TOP_CH;P6;4.731591;0;0;0;25.0;45.0
2024-10-22 11:14:46.006;Scope_2_TOP_CH;P6;4.740513;0;0;0;25.0;45.0
2024-10-22 11:14:46.116;Scope_2_TOP_CH;P6;4.756202;0;0;0;25.0;45.0
2024-10-22 11:14:46.156;Scope_2_TOP_CH;P6;4.736591;0;0;0;25.0;45.0
2024-10-22 11:14:46.346;Scope_2_TOP_CH;P6;4.731492;0;0;0;25.0;45.0
2024-10-22 11:14:46.346;Scope_2_TOP_CH;P7;19.2379;0;0;0;25.0;45.0
2024-10-22 11:14:46.466;Scope_2_TOP_CH;P6;4.789707;0;0;0;25.0;45.0
2024-10-22 11:14:46.576;Scope_2_TOP_CH;P6;2.384845;0;0;0;25.0;45.0
2024-10-22 11:14:46.576;Scope_2_TOP_CH;P7;12.260278;0;0;0;25.0;45.0
2024-10-22 11:14:46.696;Scope_2_TOP_CH;P6;4.725312;0;0;0;25.0;45.0
2024-10-22 11:14:46.806;Scope_2_TOP_CH;P6;4.754724;0;0;0;25.0;45.0
2024-10-22 11:14:46.926;Scope_2_TOP_CH;P6;4.705293;0;0;0;25.0;45.0
2024-10-22 11:14:47.116;Scope_2_TOP_CH;P6;4.739428;0;0;0;25.0;45.0
2024-10-22 11:14:47.116;Scope_2_TOP_CH;P7;12.553032;0;0;0;25.0;45.0
2024-10-22 11:14:47.226;Scope_2_TOP_CH;P6;4.729193;0;0;0;25.0;45.0
2024-10-22 11:14:47.336;Scope_2_TOP_CH;P6;4.793917;0;0;0;25.0;45.0
2024-10-22 11:14:47.456;Scope_2_TOP_CH;P6;4.748972;0;0;0;25.0;45.0
2024-10-22 11:14:47.456;Scope_2_TOP_CH;P7;36.957647;0;0;0;25.0;45.0
2024-10-22 11:14:47.565;Scope_2_TOP_CH;P6;4.759854;0;0;0;25.0;45.0
2024-10-22 11:14:47.685;Scope_2_TOP_CH;P6;4.724516;0;0;0;25.0;45.0
2024-10-22 11:14:47.875;Scope_2_TOP_CH;P6;4.740282;0;0;0;25.0;45.0
2024-10-22 11:14:47.985;Scope_2_TOP_CH;P6;4.762033;0;0;0;25.0;45.0
2024-10-22 11:14:47.985;Scope_2_TOP_CH;P7;9.420761;0;0;0;25.0;45.0
2024-10-22 11:14:48.105;Scope_2_TOP_CH;P6;4.764583;0;0;0;25.0;45.0
2024-10-22 11:14:48.105;Scope_2_TOP_CH;P7;14.213862;0;0;0;25.0;45.0
2024-10-22 11:14:48.215;Scope_2_TOP_CH;P6;4.771706;0;0;0;25.0;45.0
2024-10-22 11:14:48.325;Scope_2_TOP_CH;P6;4.744276;0;0;0;25.0;45.0
2024-10-22 11:14:48.445;Scope_2_TOP_CH;P6;2.336964;0;0;0;25.0;45.0
2024-10-22 11:14:48.565;Scope_2_TOP_CH;P6;4.770087;0;0;0;25.0;45.0
2024-10-22 11:14:48.675;Scope_2_TOP_CH;P6;4.699659;0;0;0;25.0;45.0
2024-10-22 11:14:48.675;Scope_2_TOP_CH;P7;12.111215;0;0;0;25.0;45.0
2024-10-22 11:14:48.785;Scope_2_TOP_CH;P6;4.749918;0;0;0;25.0;45.0
2024-10-22 11:14:48.785;Scope_2_TOP_CH;P7;16.519821;0;0;0;25.0;45.0
2024-10-22 11:14:48.975;Scope_2_TOP_CH;P6;4.73728;0;0;0;25.0;45.0
2024-10-22 11:14:49.085;Scope_2_TOP_CH;P6;4.756668;0;0;0;25.0;45.0
2024-10-22 11:14:49.205;Scope_2_TOP_CH;P6;4.778699;0;0;0;25.0;45.0
2024-10-22 11:14:49.315;Scope_2_TOP_CH;P6;4.764091;0;0;0;25.0;45.0
2024-10-22 11:14:49.435;Scope_2_TOP_CH;P6;4.749416;0;0;0;25.0;45.0
2024-10-22 11:14:49.435;Scope_2_TOP_CH;P7;17.977771;0;0;0;25.0;45.0
2024-10-22 11:14:49.545;Scope_2_TOP_CH;P6;4.754234;0;0;0;25.0;45.0
2024-10-22 11:14:49.655;Scope_2_TOP_CH;P6;4.762631;0;0;0;25.0;45.0
2024-10-22 11:14:49.765;Scope_2_TOP_CH;P6;4.728864;0;0;0;25.0;45.0
2024-10-22 11:14:49.765;Scope_2_TOP_CH;P7;19.221279;0;0;0;25.0;45.0
2024-10-22 11:14:49.965;Scope_2_TOP_CH;P6;4.696454;0;0;0;25.0;45.0
2024-10-22 11:14:50.075;Scope_2_TOP_CH;P6;4.75912;0;0;0;25.0;45.0
2024-10-22 11:14:50.195;Scope_2_TOP_CH;P6;4.776233;0;0;0;25.0;45.0
2024-10-22 11:14:50.305;Scope_2_TOP_CH;P6;4.729583;0;0;0;25.0;45.0
2024-10-22 11:14:50.305;Scope_2_TOP_CH;P7;18.144153;0;0;0;25.0;45.0
2024-10-22 11:14:50.424;Scope_2_TOP_CH;P6;4.742946;0;0;0;25.0;45.0
2024-10-22 11:14:50.424;Scope_2_TOP_CH;P7;14.966542;0;0;0;25.0;45.0
2024-10-22 11:14:50.544;Scope_2_TOP_CH;P6;4.769716;0;0;0;25.0;45.0
2024-10-22 11:14:50.724;Scope_2_TOP_CH;P6;4.747114;0;0;0;25.0;45.0
2024-10-22 11:14:50.724;Scope_2_TOP_CH;P7;14.389529;0;0;0;25.0;45.0
2024-10-22 11:14:50.837;Scope_2_TOP_CH;P6;4.7735;0;0;0;25.0;45.0
2024-10-22 11:14:50.956;Scope_2_TOP_CH;P6;4.742255;0;0;0;25.0;45.0
2024-10-22 11:14:50.956;Scope_2_TOP_CH;P7;10.530992;0;0;0;25.0;45.0
2024-10-22 11:14:51.066;Scope_2_TOP_CH;P6;4.748409;0;0;0;25.0;45.0
2024-10-22 11:14:51.186;Scope_2_TOP_CH;P6;4.750818;0;0;0;25.0;45.0
2024-10-22 11:14:51.296;Scope_2_TOP_CH;P6;4.724973;0;0;0;25.0;45.0
2024-10-22 11:14:51.406;Scope_2_TOP_CH;P6;4.742351;0;0;0;25.0;45.0
2024-10-22 11:14:51.526;Scope_2_TOP_CH;P6;4.758413;0;0;0;25.0;45.0
2024-10-22 11:14:51.636;Scope_2_TOP_CH;P6;4.772931;0;0;0;25.0;45.0
2024-10-22 11:14:51.826;Scope_2_TOP_CH;P6;4.735029;0;0;0;25.0;45.0
2024-10-22 11:14:51.946;Scope_2_TOP_CH;P6;4.735714;0;0;0;25.0;45.0
2024-10-22 11:14:52.066;Scope_2_TOP_CH;P6;4.746154;0;0;0;25.0;45.0
2024-10-22 11:14:52.176;Scope_2_TOP_CH;P6;4.811749;0;0;0;25.0;45.0
2024-10-22 11:14:52.296;Scope_2_TOP_CH;P6;4.756667;0;0;0;25.0;45.0
2024-10-22 11:14:52.406;Scope_2_TOP_CH;P6;4.719697;0;0;0;25.0;45.0
2024-10-22 11:14:52.406;Scope_2_TOP_CH;P7;16.973086;0;0;0;25.0;45.0
2024-10-22 11:14:52.516;Scope_2_TOP_CH;P6;4.733805;0;0;0;25.0;45.0
2024-10-22 11:14:52.516;Scope_2_TOP_CH;P7;15.548677;0;0;0;25.0;45.0
2024-10-22 11:14:52.636;Scope_2_TOP_CH;P6;4.751282;0;0;0;25.0;45.0
2024-10-22 11:14:52.826;Scope_2_TOP_CH;P6;4.7664;0;0;0;25.0;45.0
2024-10-22 11:14:52.946;Scope_2_TOP_CH;P6;4.736153;0;0;0;25.0;45.0
2024-10-22 11:14:53.056;Scope_2_TOP_CH;P6;4.715224;0;0;0;25.0;45.0
2024-10-22 11:14:53.176;Scope_2_TOP_CH;P6;4.754977;0;0;0;25.0;45.0
2024-10-22 11:14:53.286;Scope_2_TOP_CH;P6;2.355224;0;0;0;25.0;45.0
2024-10-22 11:14:53.396;Scope_2_TOP_CH;P6;4.7664;0;0;0;25.0;45.0
2024-10-22 11:14:53.516;Scope_2_TOP_CH;P6;4.774014;0;0;0;25.0;45.0
2024-10-22 11:14:53.706;Scope_2_TOP_CH;P6;4.726073;0;0;0;25.0;45.0
2024-10-22 11:14:53.816;Scope_2_TOP_CH;P6;2.354865;0;0;0;25.0;45.0
2024-10-22 11:14:53.935;Scope_2_TOP_CH;P6;4.797961;0;0;0;25.0;45.0
2024-10-22 11:14:54.055;Scope_2_TOP_CH;P6;2.290591;0;0;0;25.0;45.0
2024-10-22 11:14:54.165;Scope_2_TOP_CH;P6;4.724509;0;0;0;25.0;45.0
2024-10-22 11:14:54.275;Scope_2_TOP_CH;P6;4.768636;0;0;0;25.0;45.0
2024-10-22 11:14:54.275;Scope_2_TOP_CH;P7;16.917692;0;0;0;25.0;45.0
2024-10-22 11:14:54.395;Scope_2_TOP_CH;P6;2.354949;0;0;0;25.0;45.0
2024-10-22 11:14:54.395;Scope_2_TOP_CH;P7;15.539782;0;0;0;25.0;45.0
2024-10-22 11:14:54.505;Scope_2_TOP_CH;P6;4.73091;0;0;0;25.0;45.0
2024-10-22 11:14:54.615;Scope_2_TOP_CH;P6;4.746214;0;0;0;25.0;45.0
2024-10-22 11:14:54.725;Scope_2_TOP_CH;P6;4.717112;0;0;0;25.0;45.0
2024-10-22 11:14:54.925;Scope_2_TOP_CH;P6;4.779886;0;0;0;25.0;45.0
2024-10-22 11:14:55.035;Scope_2_TOP_CH;P6;4.74541;0;0;0;25.0;45.0
2024-10-22 11:14:55.155;Scope_2_TOP_CH;P6;2.345081;0;0;0;25.0;45.0
2024-10-22 11:14:55.155;Scope_2_TOP_CH;P7;16.635548;0;0;0;25.0;45.0
2024-10-22 11:14:55.275;Scope_2_TOP_CH;P6;2.398793;0;0;0;25.0;45.0
2024-10-22 11:14:55.385;Scope_2_TOP_CH;P6;4.813811;0;0;0;25.0;45.0
2024-10-22 11:14:55.495;Scope_2_TOP_CH;P6;4.765495;0;0;0;25.0;45.0
2024-10-22 11:14:55.615;Scope_2_TOP_CH;P6;4.7835;0;0;0;25.0;45.0
2024-10-22 11:14:55.805;Scope_2_TOP_CH;P6;4.750954;0;0;0;25.0;45.0
2024-10-22 11:14:55.805;Scope_2_TOP_CH;P7;11.169259;0;0;0;25.0;45.0
2024-10-22 11:14:55.875;Scope_2_TOP_CH;P6;4.730451;0;0;0;25.0;45.0
2024-10-22 11:14:56.065;Scope_2_TOP_CH;P6;4.733591;0;0;0;25.0;45.0
2024-10-22 11:14:56.185;Scope_2_TOP_CH;P6;4.716528;0;0;0;25.0;45.0
2024-10-22 11:14:56.295;Scope_2_TOP_CH;P6;4.754203;0;0;0;25.0;45.0
2024-10-22 11:14:56.405;Scope_2_TOP_CH;P6;4.770658;0;0;0;25.0;45.0
2024-10-22 11:14:56.525;Scope_2_TOP_CH;P6;4.766603;0;0;0;25.0;45.0
2024-10-22 11:14:56.635;Scope_2_TOP_CH;P6;4.785238;0;0;0;25.0;45.0
2024-10-22 11:14:56.635;Scope_2_TOP_CH;P7;16.53752;0;0;0;25.0;45.0
2024-10-22 11:14:56.755;Scope_2_TOP_CH;P6;4.748571;0;0;0;25.0;45.0
2024-10-22 11:14:56.864;Scope_2_TOP_CH;P6;4.678567;0;0;0;25.0;45.0
2024-10-22 11:14:57.054;Scope_2_TOP_CH;P6;4.752564;0;0;0;25.0;45.0
2024-10-22 11:14:57.174;Scope_2_TOP_CH;P6;4.734493;0;0;0;25.0;45.0
2024-10-22 11:14:57.284;Scope_2_TOP_CH;P6;4.765158;0;0;0;25.0;45.0
2024-10-22 11:14:57.394;Scope_2_TOP_CH;P6;9.533364;0;0;0;25.0;45.0
2024-10-22 11:14:57.514;Scope_2_TOP_CH;P6;4.74215;0;0;0;25.0;45.0
2024-10-22 11:14:57.634;Scope_2_TOP_CH;P6;4.796719;0;0;0;25.0;45.0
2024-10-22 11:14:57.744;Scope_2_TOP_CH;P6;4.772703;0;0;0;25.0;45.0
2024-10-22 11:14:57.864;Scope_2_TOP_CH;P6;4.727662;0;0;0;25.0;45.0
2024-10-22 11:14:57.864;Scope_2_TOP_CH;P7;9.692783;0;0;0;25.0;45.0
2024-10-22 11:14:58.044;Scope_2_TOP_CH;P6;4.704963;0;0;0;25.0;45.0
2024-10-22 11:14:58.044;Scope_2_TOP_CH;P7;18.6192;0;0;0;25.0;45.0
2024-10-22 11:14:58.084;Scope_2_TOP_CH;P6;4.783492;0;0;0;25.0;45.0
2024-10-22 11:14:58.274;Scope_2_TOP_CH;P6;4.785;0;0;0;25.0;45.0
2024-10-22 11:14:58.274;Scope_2_TOP_CH;P7;10.271075;0;0;0;25.0;45.0
2024-10-22 11:14:58.394;Scope_2_TOP_CH;P6;4.731781;0;0;0;25.0;45.0
2024-10-22 11:14:58.394;Scope_2_TOP_CH;P7;15.434955;0;0;0;25.0;45.0
2024-10-22 11:14:58.504;Scope_2_TOP_CH;P6;4.743472;0;0;0;25.0;45.0
2024-10-22 11:14:58.504;Scope_2_TOP_CH;P7;17.764649;0;0;0;25.0;45.0
2024-10-22 11:14:58.624;Scope_2_TOP_CH;P6;4.759439;0;0;0;25.0;45.0
2024-10-22 11:14:58.734;Scope_2_TOP_CH;P6;4.742628;0;0;0;25.0;45.0
2024-10-22 11:14:58.854;Scope_2_TOP_CH;P6;4.765268;0;0;0;25.0;45.0
2024-10-22 11:14:59.044;Scope_2_TOP_CH;P6;4.7444;0;0;0;25.0;45.0
2024-10-22 11:14:59.154;Scope_2_TOP_CH;P6;4.734524;0;0;0;25.0;45.0
2024-10-22 11:14:59.154;Scope_2_TOP_CH;P7;20.213192;0;0;0;25.0;45.0
2024-10-22 11:14:59.274;Scope_2_TOP_CH;P6;4.744095;0;0;0;25.0;45.0
2024-10-22 11:14:59.274;Scope_2_TOP_CH;P7;26.09435;0;0;0;25.0;45.0
2024-10-22 11:14:59.384;Scope_2_TOP_CH;P6;4.7632;0;0;0;25.0;45.0
2024-10-22 11:14:59.384;Scope_2_TOP_CH;P7;38.077284;0;0;0;25.0;45.0
2024-10-22 11:14:59.504;Scope_2_TOP_CH;P6;4.736608;0;0;0;25.0;45.0
2024-10-22 11:14:59.694;Scope_2_TOP_CH;P6;2.296897;0;0;0;25.0;45.0
2024-10-22 11:14:59.804;Scope_2_TOP_CH;P6;4.740769;0;0;0;25.0;45.0
2024-10-22 11:14:59.804;Scope_2_TOP_CH;P7;13.40431;0;0;0;25.0;45.0
2024-10-22 11:14:59.923;Scope_2_TOP_CH;P6;4.793629;0;0;0;25.0;45.0
2024-10-22 11:15:00.033;Scope_2_TOP_CH;P6;4.741987;0;0;0;25.0;45.0
2024-10-22 11:15:00.153;Scope_2_TOP_CH;P6;4.711707;0;0;0;25.0;45.0
2024-10-22 11:15:00.263;Scope_2_TOP_CH;P6;4.734386;0;0;0;25.0;45.0
2024-10-22 11:15:00.263;Scope_2_TOP_CH;P7;11.62801;0;0;0;25.0;45.0
2024-10-22 11:15:00.373;Scope_2_TOP_CH;P6;4.748767;0;0;0;25.0;45.0
2024-10-22 11:15:00.483;Scope_2_TOP_CH;P6;4.753363;0;0;0;25.0;45.0
2024-10-22 11:15:00.603;Scope_2_TOP_CH;P6;4.754353;0;0;0;25.0;45.0
2024-10-22 11:15:00.723;Scope_2_TOP_CH;P6;4.752007;0;0;0;25.0;45.0
2024-10-22 11:15:00.907;Scope_2_TOP_CH;P6;4.715446;0;0;0;25.0;45.0
2024-10-22 11:15:00.907;Scope_2_TOP_CH;P7;18.749976;0;0;0;25.0;45.0
2024-10-22 11:15:01.017;Scope_2_TOP_CH;P6;4.730172;0;0;0;25.0;45.0
2024-10-22 11:15:01.127;Scope_2_TOP_CH;P6;4.742477;0;0;0;25.0;45.0
2024-10-22 11:15:01.247;Scope_2_TOP_CH;P6;4.782081;0;0;0;25.0;45.0
2024-10-22 11:15:01.357;Scope_2_TOP_CH;P6;4.746875;0;0;0;25.0;45.0
2024-10-22 11:15:01.357;Scope_2_TOP_CH;P7;15.987223;0;0;0;25.0;45.0
2024-10-22 11:15:01.477;Scope_2_TOP_CH;P6;4.748059;0;0;0;25.0;45.0
2024-10-22 11:15:01.587;Scope_2_TOP_CH;P6;4.724111;0;0;0;25.0;45.0
2024-10-22 11:15:01.707;Scope_2_TOP_CH;P6;4.741667;0;0;0;25.0;45.0
2024-10-22 11:15:01.817;Scope_2_TOP_CH;P6;4.742749;0;0;0;25.0;45.0
2024-10-22 11:15:01.937;Scope_2_TOP_CH;P6;4.734545;0;0;0;25.0;45.0
2024-10-22 11:15:01.937;Scope_2_TOP_CH;P7;10.69175;0;0;0;25.0;45.0
2024-10-22 11:15:02.047;Scope_2_TOP_CH;P6;4.727738;0;0;0;25.0;45.0
2024-10-22 11:15:02.047;Scope_2_TOP_CH;P7;15.37631;0;0;0;25.0;45.0
2024-10-22 11:15:02.167;Scope_2_TOP_CH;P6;4.764765;0;0;0;25.0;45.0
2024-10-22 11:15:02.277;Scope_2_TOP_CH;P6;4.742527;0;0;0;25.0;45.0
2024-10-22 11:15:02.277;Scope_2_TOP_CH;P7;15.339265;0;0;0;25.0;45.0
2024-10-22 11:15:02.387;Scope_2_TOP_CH;P6;4.753942;0;0;0;25.0;45.0
2024-10-22 11:15:02.497;Scope_2_TOP_CH;P6;4.774167;0;0;0;25.0;45.0
2024-10-22 11:15:02.617;Scope_2_TOP_CH;P6;4.726821;0;0;0;25.0;45.0
2024-10-22 11:15:02.617;Scope_2_TOP_CH;P7;11.894304;0;0;0;25.0;45.0
